L:0,I:0,T:240,D:an_In_stone,Q:48,O:0,L:0,N:3
L:33,I:67,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:68,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:69,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:70,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:71,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:72,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:73,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:74,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:75,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:76,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:77,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:78,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:79,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:80,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:81,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:82,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:83,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:84,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:85,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:86,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:87,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:88,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:89,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:90,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:91,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:92,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:93,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:94,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:95,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:96,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:97,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:98,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:99,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:100,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:101,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:102,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:103,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:104,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:105,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:106,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:107,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:108,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:109,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:110,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:111,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:112,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:113,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:114,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:115,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:116,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:117,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:118,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:119,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:120,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:121,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:122,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:123,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:124,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:125,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:126,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:127,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:128,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:129,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:130,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:131,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:132,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:133,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:134,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:135,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:136,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:137,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:138,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:139,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:140,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:141,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:142,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:143,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:144,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:145,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:146,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:147,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:148,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:149,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:150,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:151,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:152,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:153,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:154,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:155,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:156,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:157,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:158,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:159,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:160,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:161,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:162,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:163,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:164,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:165,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:166,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:167,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:168,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:169,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:170,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:171,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:172,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:173,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:174,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:175,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:176,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:177,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:178,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:179,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:180,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:181,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:182,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:183,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:184,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:185,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:186,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:187,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:188,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:189,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:190,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:191,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:192,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:193,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:194,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:195,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:196,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:197,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:198,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:199,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:200,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:201,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:202,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:203,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:204,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:205,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:206,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:207,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:208,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:209,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:210,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:211,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:212,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:213,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:214,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:215,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:216,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:217,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:218,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:219,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:220,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:221,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:222,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:223,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:224,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:225,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:226,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:227,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:228,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:229,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:230,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:231,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:232,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:233,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:234,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:235,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:236,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:237,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:238,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:239,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:240,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:241,T:109,D:a_vorz,Q:32,O:22,L:0,N:907
L:33,I:242,T:109,D:a_vorz,Q:16,O:32,L:0,N:0
L:33,I:243,T:109,D:a_vorz,Q:30,O:48,L:0,N:0
L:33,I:244,T:109,D:a_vorz,Q:31,O:43,L:0,N:0
L:33,I:245,T:109,D:a_vorz,Q:28,O:44,L:0,N:0
L:33,I:246,T:109,D:a_vorz,Q:18,O:39,L:0,N:0
L:33,I:247,T:109,D:a_vorz,Q:45,O:34,L:0,N:0
L:33,I:248,T:109,D:a_vorz,Q:40,O:32,L:0,N:0
L:33,I:249,T:109,D:a_vorz,Q:35,O:26,L:0,N:0
L:33,I:250,T:109,D:a_vorz,Q:23,O:26,L:0,N:0
L:33,I:251,T:109,D:a_vorz,Q:30,O:20,L:0,N:0
L:33,I:252,T:109,D:a_vorz,Q:31,O:20,L:0,N:0
L:33,I:253,T:109,D:a_vorz,Q:32,O:21,L:0,N:0
L:33,I:254,T:109,D:a_vorz,Q:32,O:22,L:0,N:0
L:33,I:255,T:84,D:a_Talorid,Q:30,O:21,L:0,N:0
L:33,I:256,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:257,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:258,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:259,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:260,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:261,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:262,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:263,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:264,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:265,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:266,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:267,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:268,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:269,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:270,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:271,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:272,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:273,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:274,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:275,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:276,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:277,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:278,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:279,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:280,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:281,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:282,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:283,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:284,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:285,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:286,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:287,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:288,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:289,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:290,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:291,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:292,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:293,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:294,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:295,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:296,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:297,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:298,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:299,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:300,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:301,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:302,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:303,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:304,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:305,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:306,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:307,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:308,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:309,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:310,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:311,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:312,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:313,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:314,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:315,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:316,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:317,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:318,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:319,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:320,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:321,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:322,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:323,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:324,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:325,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:326,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:327,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:328,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:329,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:330,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:331,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:332,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:333,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:334,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:335,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:336,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:337,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:338,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:339,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:340,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:341,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:342,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:343,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:344,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:345,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:346,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:347,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:348,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:349,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:350,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:351,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:352,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:353,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:354,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:355,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:356,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:357,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:358,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:359,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:360,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:361,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:362,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:363,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:364,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:365,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:366,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:367,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:368,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:369,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:370,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:371,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:372,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:373,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:374,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:375,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:376,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:377,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:378,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:379,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:380,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:381,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:382,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:383,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:384,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:385,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:386,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:387,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:388,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:389,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:390,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:391,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:392,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:393,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:394,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:395,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:396,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:397,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:398,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:399,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:400,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:401,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:402,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:403,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:404,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:405,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:406,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:407,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:408,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:409,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:410,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:411,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:412,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:413,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:414,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:415,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:416,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:417,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:418,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:419,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:420,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:421,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:422,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:423,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
L:33,I:424,T:0,D:a_hand_axe,Q:0,O:0,L:0,N:0
